0	6	src/actions_button_visibility_tests.rs
132	37	src/ai/agent_chat/ui/chat_window.rs
21	15	src/ai/agent_chat/ui/components/setup_card.rs
18	14	src/ai/agent_chat/ui/components/transcript.rs
4	4	src/ai/agent_chat/ui/conversation_export.rs
335	118	src/ai/agent_chat/ui/history_popup.rs
1	3	src/ai/agent_chat/ui/mod.rs
86	0	src/ai/agent_chat/ui/popup_automation.rs
0	23	src/ai/agent_chat/ui/popup_registry.rs
0	148	src/ai/agent_chat/ui/popup_window.rs
0	111	src/ai/agent_chat/ui/style_contract.rs
14	250	src/ai/agent_chat/ui/tests.rs
761	296	src/ai/agent_chat/ui/thread.rs
413	39	src/ai/agent_chat/ui/thread/tests.rs
2	0	src/ai/agent_chat/ui/types.rs
916	305	src/ai/agent_chat/ui/view.rs
23	7	src/ai/agent_chat/ui/view/portal_host.rs
10	3	src/ai/agent_prompt_handoff.rs
3	4	src/ai/context_contract_integration_tests.rs
4	1	src/ai/context_selector/mod.rs
2	0	src/ai/harness/mod.rs
836	508	src/ai/message_parts.rs
11	4	src/ai/mod.rs
120	142	src/ai/preflight_audit.rs
53	0	src/ai/reliability/classify.rs
8	6	src/ai/reliability/mod.rs
42	1	src/ai/reliability/presentation.rs
4	0	src/ai/reliability/presentation_tests.rs
48	0	src/ai/reliability/runtime_boundary.rs
15	1	src/ai/reliability/tests.rs
384	0	src/ai/staged_context.rs
62	57	src/ai/storage.rs
4	4	src/ai/tab_context.rs
94	27	src/app_actions/handle_action/dictation_history.rs
28	16	src/app_actions/handle_action/mod.rs
1275	280	src/app_execute/builtin_execution.rs
111	25	src/app_impl/actions_dialog.rs
42	23	src/app_impl/actions_toggle.rs
24	4	src/app_impl/agent_handoff/agent_chat_context_staging.rs
1017	141	src/app_impl/agent_handoff/agent_chat_entry.rs
51	52	src/app_impl/agent_handoff/agent_chat_launch.rs
25	7	src/app_impl/agent_handoff/focused_text_entry.rs
379	120	src/app_impl/agent_handoff/mod.rs
29	8	src/app_impl/agent_handoff/types.rs
6	2	src/app_impl/attachment_portal.rs
25	3	src/app_impl/chat_actions.rs
5	5	src/app_impl/filter_input_change.rs
5	5	src/app_impl/filter_input_updates.rs
72	8	src/app_impl/lifecycle_reset.rs
56	9	src/app_impl/menu_syntax_main_hint.rs
4	0	src/app_impl/profile_search_view.rs
40	37	src/app_impl/prompt_ai.rs
58	11	src/app_impl/root_unified_result_actions.rs
1	1	src/app_impl/selection_fallback.rs
135	121	src/app_impl/simulate_key_dispatch.rs
131	91	src/app_impl/startup.rs
11	3	src/app_impl/startup/navigation_routes.rs
43	85	src/app_impl/startup_new_actions.rs
13	2	src/app_impl/startup_new_arrow.rs
2	1	src/app_impl/startup_new_state.rs
372	157	src/app_impl/ui_window.rs
27	9	src/app_impl/ui_window_tests.rs
7	0	src/app_impl/window_orchestrator_bridge.rs
55	668	src/app_layout/build_component_bounds.rs
249	43	src/app_layout/build_layout_info.rs
1220	359	src/app_layout/collect_elements.rs
11	1	src/app_layout/paint_measurements.rs
121	5	src/app_layout/prompt_and_script_list_collectors.rs
53	5	src/app_navigation/impl_scroll.rs
50	11	src/brain/substrate/mod.rs
3	3	src/components/alias_input/render.rs
64	28	src/components/button/component.rs
109	7	src/components/button/tests.rs
1	1	src/components/confirm_modal_shell.rs
1149	0	src/components/conversation_actions.rs
43	16	src/components/conversation_style.rs
38	117	src/components/footer_chrome.rs
7	0	src/components/form_fields.rs
11	17	src/components/form_fields/colors.rs
454	0	src/components/form_fields/shell.rs
0	296	src/components/form_fields/tests.rs
28	56	src/components/form_fields/text_area/render.rs
45	83	src/components/form_fields/text_field/render.rs
46	80	src/components/form_fields_tests.rs
392	128	src/components/hint_strip.rs
707	80	src/components/info_state.rs
99	16	src/components/inline_dropdown/row.rs
41	2	src/components/inline_dropdown/tests.rs
685	9	src/components/inline_popup_window.rs
599	77	src/components/main_view_chrome.rs
16	12	src/components/mod.rs
75	161	src/components/non_list_state.rs
13	2	src/components/notes_editor/component.rs
197	28	src/components/notes_editor/spine.rs
13	0	src/components/notes_editor/types.rs
4	2	src/components/prompt_footer.rs
4	4	src/components/prompt_layout_shell.rs
1	0	src/components/resource_preview.rs
25	7	src/components/shortcut_recorder/component.rs
2	2	src/components/shortcut_recorder/render.rs
112	10	src/components/shortcut_recorder/tests.rs
24	50	src/components/shortcut_recorder/types.rs
2	3	src/components/text_input.rs
0	84	src/components/text_input/render.rs
3	3	src/components/toast.rs
46	8	src/components/toast/model.rs
19	17	src/components/toast/render.rs
102	1	src/components/toast/tests.rs
48	2	src/components/toast/types.rs
65	61	src/components/unified_list_item/render.rs
0	77	src/components/unified_list_item/tests.rs
151	28	src/components/unified_list_item/types.rs
16	2	src/components/unified_list_item_tests.rs
16	0	src/confirm/parent_dialog.rs
2	0	src/confirm/window.rs
218	57	src/design_contract/mod.rs
5	4	src/designs/core.rs
93	0	src/designs/core/actions_popup_theme.rs
69	0	src/designs/core/main_menu_theme.rs
13	1	src/designs/traits/colors.rs
201	21	src/dictation/delivery.rs
319	45	src/dictation/history.rs
462	118	src/dictation/microphone_popup_window.rs
54	26	src/dictation/mod.rs
310	8	src/dictation/runtime.rs
658	299	src/dictation/tests.rs
567	23	src/dictation/types.rs
1088	373	src/dictation/window.rs
122	3	src/flows/automation.rs
50	25	src/flows/catalog.rs
2	2	src/flows/explain_cache.rs
1738	258	src/flows/session.rs
675	76	src/footer_popup.rs
2	1	src/hud_manager/mod.rs
424	0	src/list_item/geometry_roles.rs
633	0	src/list_item/metrics.rs
490	230	src/list_item/mod.rs
44	3	src/list_item_tests.rs
292	97	src/main_entry/app_run_setup.rs
117	18	src/main_entry/runtime_stdin.rs
117	18	src/main_entry/runtime_stdin_match_tail.rs
69	12	src/main_sections/app_state.rs
3	3	src/main_sections/app_view_state.rs
85	31	src/main_sections/day_page_actions.rs
152	10	src/main_sections/day_page_context_round_trip.rs
2	71	src/main_sections/day_page_markdown_refs.rs
19	1	src/main_sections/day_page_spine.rs
25	44	src/main_sections/day_page_switcher.rs
4	0	src/main_sections/day_page_types.rs
75	25	src/main_sections/day_page_view.rs
5	0	src/main_sections/prompt_messages.rs
16	7	src/main_sections/render_impl.rs
9	1	src/main_sections/window_visibility.rs
3	0	src/main_window_preflight/build.rs
3	0	src/mcp_computer_use_tools.rs
436	65	src/notes/actions_panel.rs
132	0	src/notes/ai_scope.rs
21	10	src/notes/day_switcher.rs
18	8	src/notes/mod.rs
725	0	src/notes/search_model.rs
37	7	src/notes/storage.rs
15	9	src/notes/window.rs
825	146	src/notes/window/ai_handoff.rs
42	0	src/notes/window/clipboard_ops.rs
71	34	src/notes/window/contract.rs
42	3	src/notes/window/focus.rs
56	29	src/notes/window/init.rs
50	262	src/notes/window/keyboard.rs
406	0	src/notes/window/layout.rs
163	79	src/notes/window/navigation.rs
4	3	src/notes/window/notes.rs
44	1	src/notes/window/notes_actions.rs
88	78	src/notes/window/panels.rs
21	6	src/notes/window/render_editor_body.rs
38	12	src/notes/window/render_editor_titlebar.rs
8	0	src/notes/window/render_ui.rs
17	182	src/notes/window/tests.rs
164	9	src/notes/window/window_ops.rs
45	2	src/platform/gpui_event_simulator.rs
108	42	src/platform/visibility_focus.rs
7	0	src/prompt_handler/message_route.rs
449	118	src/prompt_handler/mod.rs
196	23	src/prompts/chat/actions.rs
9	6	src/prompts/chat/mod.rs
53	16	src/prompts/chat/prompt.rs
115	17	src/prompts/chat/render_core.rs
154	70	src/prompts/chat/render_turns.rs
109	15	src/prompts/chat/state.rs
61	18	src/prompts/chat/streaming.rs
309	20	src/prompts/chat/tests.rs
207	26	src/prompts/chat/types.rs
43	25	src/prompts/creation_feedback.rs
3	2	src/prompts/mod.rs
2	2	src/prompts/prelude.rs
1	0	src/prompts/select/prompt.rs
5	8	src/prompts/select/render.rs
7	4	src/prompts/select/tests.rs
2	0	src/protocol/message/constructors/general.rs
33	1	src/protocol/message/constructors/query_ops.rs
32	0	src/protocol/message/variants/query_ops.rs
5	0	src/protocol/message/variants/system_control.rs
9	7	src/protocol/mod.rs
37	3	src/protocol/types/agent_chat_state.rs
9	0	src/protocol/types/ai.rs
1	0	src/protocol/types/automation_inspect.rs
1	0	src/protocol/types/automation_inspect_geometry.rs
7	1	src/protocol/types/automation_surface.rs
8	2	src/protocol/types/automation_window.rs
233	6	src/protocol/types/elements_actions_scriptlets.rs
199	4	src/protocol/types/grid_layout.rs
5	3	src/protocol/types/mod.rs
12	11	src/protocol/types/primitives.rs
49	0	src/protocol/types/tests/automation_window.rs
126	16	src/protocol/types/tests/get_elements.rs
35	0	src/protocol/types/tests/wait_for.rs
513	204	src/render_builtins/actions.rs
9	10	src/render_builtins/agent_chat_history.rs
8	14	src/render_builtins/ai_presets.rs
8	9	src/render_builtins/app_launcher.rs
8	9	src/render_builtins/browser_history.rs
8	9	src/render_builtins/browser_tabs.rs
8	9	src/render_builtins/clipboard.rs
15	13	src/render_builtins/common.rs
8	10	src/render_builtins/current_app_commands.rs
147	47	src/render_builtins/dictation_history.rs
6	11	src/render_builtins/emoji_picker.rs
8	9	src/render_builtins/favorites.rs
8	10	src/render_builtins/file_search.rs
1672	547	src/render_builtins/flow_ux.rs
1	1	src/render_builtins/migrate_v1.rs
212	130	src/render_builtins/notes_browse.rs
13	10	src/render_builtins/process_manager.rs
7	11	src/render_builtins/profile_search.rs
8	9	src/render_builtins/script_templates.rs
8	9	src/render_builtins/sdk_reference.rs
161	56	src/render_builtins/settings.rs
431	58	src/render_builtins/settings_contract.rs
8	9	src/render_builtins/window_switcher.rs
16	9	src/render_prompts/arg/helpers.rs
26	7	src/render_prompts/arg/render.rs
91	10	src/render_prompts/mini.rs
1	1	src/render_prompts/other.rs
6	2	src/render_prompts/path.rs
107	126	src/render_script_list/mod.rs
16	7	src/scripts/grouping.rs
22	11	src/scripts/tests/chunk_12.rs
1	0	src/scrolling/list_geometry.rs
16	1	src/shortcuts/hotkey_compat.rs
57	2	src/stdin_commands/mod.rs
5	1	src/test_support/agent_chat_portal.rs
152	0	src/theme/alpha.rs
302	33	src/theme/chrome.rs
7	2	src/theme/mod.rs
29	6	src/toast_manager/mod.rs
52	49	src/toast_manager/notification.rs
1	1	src/warning_banner.rs
395	0	src/window_resize/arg_layout.rs
103	27	src/window_resize/mod.rs
174	1	src/windows/automation_registry.rs
72	3	src/windows/automation_runtime_handles.rs
558	69	src/windows/automation_surface_collector.rs
10	9	src/windows/automation_transaction_provider.rs
8	5	src/windows/mod.rs
5	3	tests/actions.rs
3	1	tests/agent_chat_cmd_enter_entry_request_contract.rs
5	8	tests/agent_chat_main_menu_skill_launch_contract.rs
5	0	tests/agent_chat_targeted_reads.rs
9	0	tests/automation/actions_dialog_targeting.rs
6	0	tests/automation/detached_agent_chat_targeting.rs
5	0	tests/automation/notes_window_targeting.rs
2	0	tests/automation/window_targeting/mod.rs
3	0	tests/automation_gpui_events/mod.rs
2	0	tests/automation_screenshots/mod.rs
1	0	tests/detached_agent_chat_popup_registry_surface_contract.rs
3	3	tests/dictation_forced_routes/mod.rs
5	15	tests/dictation_lifecycle_contract.rs
0	37	tests/dictation_microphone_popup_contract.rs
12	9	tests/dictation_overlay_focus_hide_contract.rs
86	103	tests/dictation_tab_ai_harness.rs
1	1	tests/main_window_footer_surface_owner_contract.rs
0	103	tests/notes_browse_surface_contract.rs
0	23	tests/notes_browse_text_state_contract.rs
5	6	tests/portal_dictation_roundtrip_contract.rs
6	5	tests/push_dictation_result_stub_contract.rs
3	0	tests/sdk_automation_contracts/mod.rs
1	3	tests/simulate_key_cmd_enter_scriptlist_contract.rs
3	3	tests/source_audit_inventory.md
0	4	tests/source_audit_ratchet.rs
3	11	tests/source_audits/day_page_no_inline_spine_overlay.rs
9	147	tests/source_audits/menu_syntax_handler_form_contract.rs
11	0	tests/stdin_trigger_action_receipt_contract.rs
1	1	tests/submit_ownership_contract.rs
17	2	vendor/gpui-component/crates/ui/src/button/button.rs
113	14	vendor/gpui-component/crates/ui/src/input/element.rs
64	3	vendor/gpui-component/crates/ui/src/input/state.rs
297	28	vendor/gpui-component/crates/ui/src/notification.rs
